filename,width,height,class,xmin,ymin,xmax,ymax
label25.jpg,634,406,occupied,417,272,451,332
label25.jpg,634,406,occupied,444,272,478,332
label25.jpg,634,406,occupied,468,270,502,330
label25.jpg,634,406,occupied,495,271,529,331
label25.jpg,634,406,occupied,522,271,556,331
label25.jpg,634,406,occupied,548,270,582,330
label25.jpg,634,406,occupied,74,324,108,384
label25.jpg,634,406,occupied,101,325,135,385
label25.jpg,634,406,occupied,126,324,160,384
label25.jpg,634,406,occupied,153,325,187,385
label25.jpg,634,406,occupied,206,324,240,384
label25.jpg,634,406,occupied,312,326,346,386
label25.jpg,634,406,occupied,338,324,372,384
label25.jpg,634,406,occupied,365,325,399,385
label25.jpg,634,406,occupied,418,325,452,385
label25.jpg,634,406,occupied,471,324,505,384
label25.jpg,634,406,occupied,497,324,531,384
label25.jpg,634,406,occupied,523,324,557,384
label25.jpg,634,406,occupied,550,324,584,384
label25.jpg,634,406,empty,20,12,49,63
label25.jpg,634,406,empty,11,156,42,210
label25.jpg,634,406,empty,86,156,117,210
label25.jpg,634,406,empty,163,155,194,209
label25.jpg,634,406,empty,1,325,31,382
label25.jpg,634,406,empty,23,324,56,386
label25.jpg,634,406,empty,50,324,83,386
label25.jpg,634,406,empty,180,323,213,385
label25.jpg,634,406,empty,233,324,266,386
label25.jpg,634,406,empty,259,325,292,387
label25.jpg,634,406,empty,287,323,320,385
label25.jpg,634,406,empty,392,324,425,386
label25.jpg,634,406,empty,445,325,478,387
label27.jpg,1300,865,occupied,132,121,190,205
label27.jpg,1300,865,occupied,264,117,322,201
label27.jpg,1300,865,occupied,307,118,365,202
label27.jpg,1300,865,occupied,351,117,409,201
label27.jpg,1300,865,occupied,393,119,451,203
label27.jpg,1300,865,occupied,435,118,493,202
label27.jpg,1300,865,occupied,479,116,537,200
label27.jpg,1300,865,occupied,522,121,580,205
label27.jpg,1300,865,occupied,565,119,623,203
label27.jpg,1300,865,occupied,608,119,666,203
label27.jpg,1300,865,occupied,738,123,796,207
label27.jpg,1300,865,occupied,781,121,839,205
label27.jpg,1300,865,occupied,866,123,924,207
label27.jpg,1300,865,occupied,949,124,1010,212
label27.jpg,1300,865,occupied,1034,124,1095,212
label27.jpg,1300,865,occupied,1079,124,1140,212
label27.jpg,1300,865,occupied,1206,122,1274,210
label27.jpg,1300,865,occupied,126,259,189,350
label27.jpg,1300,865,occupied,171,261,234,352
label27.jpg,1300,865,occupied,263,261,326,352
label27.jpg,1300,865,occupied,310,258,373,349
label27.jpg,1300,865,occupied,400,259,463,350
label27.jpg,1300,865,occupied,448,257,511,348
label27.jpg,1300,865,occupied,490,258,553,349
label27.jpg,1300,865,occupied,579,257,642,348
label27.jpg,1300,865,occupied,629,260,692,351
label27.jpg,1300,865,occupied,672,261,735,352
label27.jpg,1300,865,occupied,807,261,870,352
label27.jpg,1300,865,occupied,851,262,914,353
label27.jpg,1300,865,occupied,894,262,957,353
label27.jpg,1300,865,occupied,941,264,1004,355
label27.jpg,1300,865,occupied,984,264,1047,355
label27.jpg,1300,865,occupied,1031,261,1094,352
label27.jpg,1300,865,occupied,1163,260,1226,351
label27.jpg,1300,865,occupied,1206,262,1269,353
label27.jpg,1300,865,occupied,1237,262,1300,353
label27.jpg,1300,865,occupied,213,331,276,422
label27.jpg,1300,865,occupied,260,331,323,422
label27.jpg,1300,865,occupied,307,336,370,427
label27.jpg,1300,865,occupied,400,333,463,424
label27.jpg,1300,865,occupied,446,335,509,426
label27.jpg,1300,865,occupied,586,339,650,430
label27.jpg,1300,865,occupied,677,338,741,429
label27.jpg,1300,865,occupied,769,334,833,425
label27.jpg,1300,865,occupied,812,333,876,424
label27.jpg,1300,865,occupied,859,338,923,429
label27.jpg,1300,865,occupied,950,337,1014,428
label27.jpg,1300,865,occupied,1262,337,1300,425
label27.jpg,1300,865,occupied,205,496,269,592
label27.jpg,1300,865,occupied,253,498,317,594
label27.jpg,1300,865,occupied,354,497,418,593
label27.jpg,1300,865,occupied,597,497,661,593
label27.jpg,1300,865,occupied,696,497,760,593
label27.jpg,1300,865,occupied,741,495,808,593
label27.jpg,1300,865,occupied,791,497,858,595
label27.jpg,1300,865,occupied,838,495,905,593
label27.jpg,1300,865,occupied,886,497,953,595
label27.jpg,1300,865,occupied,1078,496,1145,594
label27.jpg,1300,865,occupied,1218,489,1288,590
label27.jpg,1300,865,occupied,96,579,166,680
label27.jpg,1300,865,occupied,147,578,217,679
label27.jpg,1300,865,occupied,244,583,314,684
label27.jpg,1300,865,occupied,296,582,366,683
label27.jpg,1300,865,occupied,499,581,569,682
label27.jpg,1300,865,occupied,548,580,618,681
label27.jpg,1300,865,occupied,594,579,664,680
label27.jpg,1300,865,occupied,895,579,965,680
label27.jpg,1300,865,empty,179,123,234,205
label27.jpg,1300,865,empty,219,123,274,205
label27.jpg,1300,865,empty,654,126,709,208
label27.jpg,1300,865,empty,695,126,753,215
label27.jpg,1300,865,empty,824,125,882,214
label27.jpg,1300,865,empty,908,123,966,212
label27.jpg,1300,865,empty,992,126,1057,214
label27.jpg,1300,865,empty,1117,121,1182,209
label27.jpg,1300,865,empty,1160,123,1225,211
label27.jpg,1300,865,empty,1235,128,1300,216
label27.jpg,1300,865,empty,219,256,284,344
label27.jpg,1300,865,empty,358,254,423,342
label27.jpg,1300,865,empty,537,264,603,352
label27.jpg,1300,865,empty,717,262,783,350
label27.jpg,1300,865,empty,761,262,827,350
label27.jpg,1300,865,empty,1076,265,1141,353
label27.jpg,1300,865,empty,1114,268,1179,356
label27.jpg,1300,865,empty,119,335,185,423
label27.jpg,1300,865,empty,165,340,231,428
label27.jpg,1300,865,empty,352,339,418,427
label27.jpg,1300,865,empty,491,336,557,424
label27.jpg,1300,865,empty,536,338,602,426
label27.jpg,1300,865,empty,629,337,695,425
label27.jpg,1300,865,empty,721,338,787,426
label27.jpg,1300,865,empty,904,340,970,428
label27.jpg,1300,865,empty,994,339,1059,427
label27.jpg,1300,865,empty,1042,340,1107,428
label27.jpg,1300,865,empty,1087,340,1152,428
label27.jpg,1300,865,empty,1133,336,1198,424
label27.jpg,1300,865,empty,1174,339,1239,427
label27.jpg,1300,865,empty,1220,339,1285,427
label27.jpg,1300,865,empty,107,491,172,595
label27.jpg,1300,865,empty,156,492,221,596
label27.jpg,1300,865,empty,302,486,367,590
label27.jpg,1300,865,empty,403,491,468,595
label27.jpg,1300,865,empty,451,493,516,597
label27.jpg,1300,865,empty,503,494,568,598
label27.jpg,1300,865,empty,548,495,613,599
label27.jpg,1300,865,empty,645,488,710,592
label27.jpg,1300,865,empty,937,492,1002,596
label27.jpg,1300,865,empty,985,495,1050,599
label27.jpg,1300,865,empty,1032,494,1096,598
label27.jpg,1300,865,empty,1125,498,1193,597
label27.jpg,1300,865,empty,1173,496,1241,595
label27.jpg,1300,865,empty,195,582,263,681
label27.jpg,1300,865,empty,349,582,417,681
label27.jpg,1300,865,empty,396,580,464,679
label27.jpg,1300,865,empty,447,582,515,681
label27.jpg,1300,865,empty,650,581,718,680
label27.jpg,1300,865,empty,698,582,766,681
label27.jpg,1300,865,empty,748,582,816,681
label27.jpg,1300,865,empty,796,581,864,680
label27.jpg,1300,865,empty,848,582,916,681
label28.jpg,1280,720,occupied,3,315,114,390
label28.jpg,1280,720,occupied,75,311,186,386
label28.jpg,1280,720,occupied,221,310,332,385
label28.jpg,1280,720,occupied,297,300,408,387
label28.jpg,1280,720,occupied,385,300,496,387
label28.jpg,1280,720,occupied,460,299,571,386
label28.jpg,1280,720,occupied,537,299,648,386
label28.jpg,1280,720,occupied,696,299,802,383
label28.jpg,1280,720,occupied,773,292,877,383
label28.jpg,1280,720,occupied,852,294,956,385
label28.jpg,1280,720,occupied,1005,293,1109,384
label28.jpg,1280,720,occupied,1083,292,1187,383
label28.jpg,1280,720,occupied,1156,292,1260,383
label28.jpg,1280,720,occupied,1,413,61,516
label28.jpg,1280,720,occupied,15,413,156,517
label28.jpg,1280,720,occupied,119,396,262,522
label28.jpg,1280,720,occupied,218,394,368,520
label28.jpg,1280,720,occupied,317,398,467,524
label28.jpg,1280,720,occupied,422,390,572,516
label28.jpg,1280,720,occupied,525,401,659,515
label28.jpg,1280,720,occupied,624,398,758,512
label28.jpg,1280,720,occupied,728,423,853,506
label28.jpg,1280,720,occupied,831,420,956,503
label28.jpg,1280,720,occupied,926,423,1051,506
label28.jpg,1280,720,occupied,1113,401,1258,510
label28.jpg,1280,720,occupied,1216,390,1280,515
label28.jpg,1280,720,occupied,1078,507,1259,664
label28.jpg,1280,720,occupied,941,505,1122,662
label28.jpg,1280,720,occupied,832,511,1013,668
label28.jpg,1280,720,occupied,710,506,891,663
label28.jpg,1280,720,occupied,587,506,768,663
label28.jpg,1280,720,occupied,476,515,657,672
label28.jpg,1280,720,occupied,327,514,508,671
label28.jpg,1280,720,occupied,216,514,397,671
label28.jpg,1280,720,occupied,79,518,267,678
label28.jpg,1280,720,occupied,307,593,498,720
label28.jpg,1280,720,occupied,441,593,632,720
label28.jpg,1280,720,occupied,709,593,900,720
label28.jpg,1280,720,occupied,841,593,1032,720
label28.jpg,1280,720,empty,623,315,728,401
label28.jpg,1280,720,empty,932,306,1037,392
label28.jpg,1280,720,empty,909,373,1035,474
label28.jpg,1280,720,empty,1024,418,1162,525
label28.jpg,1280,720,empty,588,613,762,720
label28.jpg,1280,720,empty,981,613,1155,720
label28.jpg,1280,720,empty,1106,613,1280,720
label28.jpg,1280,720,empty,1104,611,1278,718
label29.jpg,450,299,occupied,22,39,89,72
label29.jpg,450,299,occupied,71,35,134,70
label29.jpg,450,299,occupied,29,2,86,43
label29.jpg,450,299,occupied,74,3,131,44
label29.jpg,450,299,occupied,117,3,174,44
label29.jpg,450,299,occupied,162,3,219,44
label29.jpg,450,299,occupied,205,4,262,45
label29.jpg,450,299,occupied,248,2,305,43
label29.jpg,450,299,occupied,290,1,347,42
label29.jpg,450,299,occupied,335,1,392,42
label29.jpg,450,299,occupied,375,1,432,42
label29.jpg,450,299,occupied,119,33,176,74
label29.jpg,450,299,occupied,164,30,223,68
label29.jpg,450,299,occupied,209,31,268,69
label29.jpg,450,299,occupied,253,29,312,67
label29.jpg,450,299,occupied,297,30,356,68
label29.jpg,450,299,occupied,345,29,404,67
label29.jpg,450,299,occupied,388,27,447,65
label29.jpg,450,299,occupied,1,81,34,130
label29.jpg,450,299,occupied,23,79,83,130
label29.jpg,450,299,occupied,72,77,132,128
label29.jpg,450,299,occupied,121,80,184,128
label29.jpg,450,299,occupied,170,80,233,128
label29.jpg,450,299,occupied,219,78,282,126
label29.jpg,450,299,occupied,270,79,333,127
label29.jpg,450,299,occupied,316,78,386,124
label29.jpg,450,299,occupied,364,76,434,122
label29.jpg,450,299,occupied,418,72,450,124
label29.jpg,450,299,occupied,1,114,31,166
label29.jpg,450,299,occupied,16,115,83,165
label29.jpg,450,299,occupied,68,116,134,166
label29.jpg,450,299,occupied,122,114,188,164
label29.jpg,450,299,occupied,174,111,240,161
label29.jpg,450,299,occupied,224,110,291,160
label29.jpg,450,299,occupied,277,111,347,159
label29.jpg,450,299,occupied,326,112,396,160
label29.jpg,450,299,occupied,378,111,448,159
label29.jpg,450,299,occupied,3,182,77,246
label29.jpg,450,299,occupied,62,184,139,245
label29.jpg,450,299,occupied,121,183,198,244
label29.jpg,450,299,occupied,180,182,257,243
label29.jpg,450,299,occupied,239,180,316,241
label29.jpg,450,299,occupied,298,179,375,240
label29.jpg,450,299,occupied,355,178,435,239
label29.jpg,450,299,occupied,411,174,450,240
label29.jpg,450,299,occupied,1,237,79,296
label29.jpg,450,299,occupied,59,237,138,296
label29.jpg,450,299,occupied,121,236,200,295
label29.jpg,450,299,occupied,184,233,263,292
label29.jpg,450,299,occupied,244,231,328,290
label29.jpg,450,299,occupied,305,230,391,289
label29.jpg,450,299,occupied,363,227,450,286
label29.jpg,450,299,occupied,361,225,448,284
label30.jpg,1300,866,occupied,36,148,154,214
label30.jpg,1300,866,occupied,30,203,148,269
label30.jpg,1300,866,occupied,29,258,147,324
label30.jpg,1300,866,occupied,28,312,146,378
label30.jpg,1300,866,occupied,27,368,145,434
label30.jpg,1300,866,occupied,27,424,145,490
label30.jpg,1300,866,occupied,28,480,146,546
label30.jpg,1300,866,occupied,27,536,145,602
label30.jpg,1300,866,occupied,25,593,143,659
label30.jpg,1300,866,occupied,26,645,144,711
label30.jpg,1300,866,occupied,266,92,388,159
label30.jpg,1300,866,occupied,265,146,387,213
label30.jpg,1300,866,occupied,264,200,386,267
label30.jpg,1300,866,occupied,265,254,387,321
label30.jpg,1300,866,occupied,263,311,385,378
label30.jpg,1300,866,occupied,264,366,386,433
label30.jpg,1300,866,occupied,262,424,384,491
label30.jpg,1300,866,occupied,261,481,383,548
label30.jpg,1300,866,occupied,262,536,384,603
label30.jpg,1300,866,occupied,259,646,381,713
label30.jpg,1300,866,occupied,375,90,497,157
label30.jpg,1300,866,occupied,373,145,495,212
label30.jpg,1300,866,occupied,371,200,493,267
label30.jpg,1300,866,occupied,373,254,495,321
label30.jpg,1300,866,occupied,374,312,496,379
label30.jpg,1300,866,occupied,374,367,496,434
label30.jpg,1300,866,occupied,372,425,494,492
label30.jpg,1300,866,occupied,371,480,493,547
label30.jpg,1300,866,occupied,370,536,492,603
label30.jpg,1300,866,occupied,372,592,494,659
label30.jpg,1300,866,occupied,372,648,494,715
label30.jpg,1300,866,occupied,613,90,735,157
label30.jpg,1300,866,occupied,613,143,735,210
label30.jpg,1300,866,occupied,612,200,734,267
label30.jpg,1300,866,occupied,613,254,735,321
label30.jpg,1300,866,occupied,613,310,735,377
label30.jpg,1300,866,occupied,614,366,736,433
label30.jpg,1300,866,occupied,615,424,737,491
label30.jpg,1300,866,occupied,613,480,735,547
label30.jpg,1300,866,occupied,615,538,737,605
label30.jpg,1300,866,occupied,616,594,738,661
label30.jpg,1300,866,occupied,616,649,738,716
label30.jpg,1300,866,occupied,723,89,845,156
label30.jpg,1300,866,occupied,724,144,846,211
label30.jpg,1300,866,occupied,724,198,846,265
label30.jpg,1300,866,occupied,724,254,846,321
label30.jpg,1300,866,occupied,725,310,847,377
label30.jpg,1300,866,occupied,725,367,847,434
label30.jpg,1300,866,occupied,727,425,849,492
label30.jpg,1300,866,occupied,726,480,848,547
label30.jpg,1300,866,occupied,725,539,847,606
label30.jpg,1300,866,occupied,725,593,847,660
label30.jpg,1300,866,occupied,728,649,850,716
label30.jpg,1300,866,occupied,963,89,1085,156
label30.jpg,1300,866,occupied,961,144,1083,211
label30.jpg,1300,866,occupied,963,199,1085,266
label30.jpg,1300,866,occupied,965,254,1087,321
label30.jpg,1300,866,occupied,967,311,1089,378
label30.jpg,1300,866,occupied,965,366,1087,433
label30.jpg,1300,866,occupied,969,423,1091,490
label30.jpg,1300,866,occupied,967,479,1089,546
label30.jpg,1300,866,occupied,970,538,1092,605
label30.jpg,1300,866,occupied,969,593,1091,660
label30.jpg,1300,866,occupied,970,646,1092,713
label30.jpg,1300,866,occupied,1070,85,1192,152
label30.jpg,1300,866,occupied,1073,142,1195,209
label30.jpg,1300,866,occupied,1073,200,1195,267
label30.jpg,1300,866,occupied,1075,253,1197,320
label30.jpg,1300,866,occupied,1074,309,1196,376
label30.jpg,1300,866,occupied,1078,475,1200,542
label30.jpg,1300,866,occupied,1079,593,1201,660
label30.jpg,1300,866,occupied,1084,647,1206,714
label30.jpg,1300,866,occupied,1082,645,1204,712
label30.jpg,1300,866,empty,261,596,383,664
label30.jpg,1300,866,empty,1076,365,1198,433
label30.jpg,1300,866,empty,1077,422,1199,490
label30.jpg,1300,866,empty,1079,535,1201,603
label30.jpg,1300,866,empty,1077,533,1199,601
label31.jpg,1300,866,occupied,45,289,206,463
label31.jpg,1300,866,occupied,196,289,357,463
label31.jpg,1300,866,occupied,274,290,428,439
label31.jpg,1300,866,occupied,354,296,508,445
label31.jpg,1300,866,occupied,432,289,586,438
label31.jpg,1300,866,occupied,514,290,668,439
label31.jpg,1300,866,occupied,586,285,734,436
label31.jpg,1300,866,occupied,661,284,809,435
label31.jpg,1300,866,occupied,739,279,887,430
label31.jpg,1300,866,occupied,816,280,964,431
label31.jpg,1300,866,occupied,967,269,1115,420
label31.jpg,1300,866,occupied,1049,265,1197,416
label31.jpg,1300,866,occupied,1202,263,1300,421
label31.jpg,1300,866,occupied,1150,476,1300,631
label31.jpg,1300,866,occupied,992,490,1159,645
label31.jpg,1300,866,occupied,917,493,1084,648
label31.jpg,1300,866,occupied,833,500,1000,655
label31.jpg,1300,866,occupied,756,502,923,657
label31.jpg,1300,866,occupied,678,503,845,658
label31.jpg,1300,866,occupied,600,509,767,664
label31.jpg,1300,866,occupied,521,507,688,662
label31.jpg,1300,866,occupied,437,512,604,667
label31.jpg,1300,866,occupied,363,517,530,672
label31.jpg,1300,866,occupied,208,517,375,672
label31.jpg,1300,866,occupied,114,522,297,681
label31.jpg,1300,866,occupied,27,661,214,812
label31.jpg,1300,866,occupied,114,656,301,807
label31.jpg,1300,866,occupied,182,651,369,802
label31.jpg,1300,866,occupied,280,648,467,799
label31.jpg,1300,866,occupied,342,648,529,799
label31.jpg,1300,866,occupied,420,642,607,793
label31.jpg,1300,866,occupied,523,640,710,791
label31.jpg,1300,866,occupied,582,640,769,791
label31.jpg,1300,866,occupied,662,638,849,789
label31.jpg,1300,866,occupied,741,636,928,787
label31.jpg,1300,866,occupied,826,632,1013,783
label31.jpg,1300,866,occupied,903,630,1090,781
label31.jpg,1300,866,occupied,989,629,1176,780
label31.jpg,1300,866,occupied,1070,625,1257,776
label31.jpg,1300,866,occupied,1153,619,1300,778
label31.jpg,1300,866,occupied,462,1,608,105
label31.jpg,1300,866,occupied,401,1,547,105
label31.jpg,1300,866,occupied,307,1,453,106
label31.jpg,1300,866,occupied,615,1,761,105
label31.jpg,1300,866,occupied,703,1,849,105
label31.jpg,1300,866,empty,123,294,258,454
label31.jpg,1300,866,empty,890,271,1039,435
label31.jpg,1300,866,empty,1123,267,1272,431
label31.jpg,1300,866,empty,277,518,456,669
label31.jpg,1300,866,empty,1067,489,1246,640
label32.jpg,1300,955,occupied,151,123,286,278
label32.jpg,1300,955,occupied,257,126,392,281
label32.jpg,1300,955,occupied,362,123,497,278
label32.jpg,1300,955,occupied,468,120,603,275
label32.jpg,1300,955,occupied,675,116,817,273
label32.jpg,1300,955,occupied,783,117,925,274
label32.jpg,1300,955,occupied,983,116,1125,273
label32.jpg,1300,955,occupied,117,415,265,583
label32.jpg,1300,955,occupied,232,410,380,578
label32.jpg,1300,955,occupied,349,413,497,581
label32.jpg,1300,955,occupied,461,415,609,583
label32.jpg,1300,955,occupied,582,413,730,581
label32.jpg,1300,955,occupied,696,414,855,581
label32.jpg,1300,955,occupied,930,409,1089,576
label32.jpg,1300,955,occupied,1039,407,1198,574
label32.jpg,1300,955,occupied,77,602,246,799
label32.jpg,1300,955,occupied,203,603,372,800
label32.jpg,1300,955,occupied,329,596,498,793
label32.jpg,1300,955,occupied,460,598,629,795
label32.jpg,1300,955,occupied,578,599,747,796
label32.jpg,1300,955,occupied,582,601,751,798
label32.jpg,1300,955,occupied,709,598,878,795
label32.jpg,1300,955,occupied,831,598,1010,794
label32.jpg,1300,955,occupied,958,602,1137,798
label32.jpg,1300,955,occupied,1074,595,1253,791
label32.jpg,1300,955,empty,576,134,714,279
label32.jpg,1300,955,empty,890,127,1028,272
label32.jpg,1300,955,empty,808,408,976,581
label33.png,1920,1080,occupied,1,1,314,328
label33.png,1920,1080,occupied,111,1,583,328
label33.png,1920,1080,occupied,382,1,876,320
label33.png,1920,1080,occupied,635,1,1128,320
label33.png,1920,1080,occupied,899,1,1421,322
label33.png,1920,1080,occupied,1173,1,1708,328
label33.png,1920,1080,occupied,1500,1,1920,328
label33.png,1920,1080,occupied,1,791,289,1080
label33.png,1920,1080,occupied,70,791,626,1080
label33.png,1920,1080,occupied,440,791,996,1080
label33.png,1920,1080,occupied,762,789,1317,1078
label33.png,1920,1080,occupied,1486,791,1920,1080
label33.png,1920,1080,empty,1059,784,1654,1080
label34.jpg,1000,708,occupied,162,83,301,337
label34.jpg,1000,708,occupied,392,82,531,336
label34.jpg,1000,708,occupied,510,85,649,339
label34.jpg,1000,708,occupied,736,83,875,337
label34.jpg,1000,708,occupied,854,84,993,338
label34.jpg,1000,708,occupied,163,348,302,602
label34.jpg,1000,708,occupied,503,350,642,604
label34.jpg,1000,708,occupied,622,351,761,605
label34.jpg,1000,708,occupied,734,350,873,604
label34.jpg,1000,708,occupied,854,351,993,605
label34.jpg,1000,708,empty,280,83,412,333
label34.jpg,1000,708,empty,624,85,756,335
label34.jpg,1000,708,empty,280,352,412,602
label34.jpg,1000,708,empty,396,354,528,604
label35.jpg,615,409,occupied,1,36,80,110
label35.jpg,615,409,occupied,51,23,149,113
label35.jpg,615,409,occupied,133,27,231,117
label35.jpg,615,409,occupied,209,35,313,119
label35.jpg,615,409,occupied,287,37,391,121
label35.jpg,615,409,occupied,366,39,470,123
label35.jpg,615,409,occupied,432,41,536,125
label35.jpg,615,409,occupied,511,42,615,126
label35.jpg,615,409,occupied,480,161,594,265
label35.jpg,615,409,occupied,389,160,503,264
label35.jpg,615,409,occupied,297,166,411,270
label35.jpg,615,409,occupied,201,158,330,259
label35.jpg,615,409,occupied,114,155,243,256
label35.jpg,615,409,occupied,21,154,150,277
label35.jpg,615,409,occupied,1,239,86,384
label35.jpg,615,409,occupied,30,244,191,384
label35.jpg,615,409,occupied,129,245,290,385
label35.jpg,615,409,occupied,228,253,383,383
label35.jpg,615,409,occupied,335,258,490,388
label35.jpg,615,409,occupied,430,257,585,387
label35.jpg,615,409,occupied,468,1,562,62
label35.jpg,615,409,occupied,391,1,490,60
label35.jpg,615,409,occupied,320,1,419,60
label35.jpg,615,409,occupied,251,1,345,59
label35.jpg,615,409,occupied,185,1,279,59
label35.jpg,615,409,occupied,116,1,200,45
label35.jpg,615,409,occupied,32,1,116,45
label37.jpg,968,645,occupied,1,45,180,187
label37.jpg,968,645,occupied,60,21,329,177
label37.jpg,968,645,occupied,197,37,442,188
label37.jpg,968,645,occupied,328,33,586,187
label37.jpg,968,645,occupied,455,32,723,192
label37.jpg,968,645,occupied,600,40,868,200
label37.jpg,968,645,occupied,730,33,968,190
label37.jpg,968,645,occupied,1,220,130,358
label37.jpg,968,645,occupied,52,226,260,384
label37.jpg,968,645,occupied,206,222,425,382
label37.jpg,968,645,occupied,350,221,564,377
label37.jpg,968,645,occupied,480,240,694,396
label37.jpg,968,645,occupied,650,230,864,386
label37.jpg,968,645,occupied,780,230,968,385
label37.jpg,968,645,occupied,722,314,968,501
label37.jpg,968,645,occupied,566,330,866,513
label37.jpg,968,645,occupied,423,333,723,516
label37.jpg,968,645,occupied,260,323,560,506
label37.jpg,968,645,occupied,129,320,429,503
label37.jpg,968,645,occupied,1,331,266,513
label38.jpg,1200,400,occupied,33,3,90,72
label38.jpg,1200,400,occupied,78,1,135,69
label38.jpg,1200,400,occupied,126,2,183,71
label38.jpg,1200,400,occupied,162,1,219,69
label38.jpg,1200,400,occupied,208,1,265,69
label38.jpg,1200,400,occupied,258,1,315,69
label38.jpg,1200,400,occupied,302,1,359,69
label38.jpg,1200,400,occupied,346,1,403,69
label38.jpg,1200,400,occupied,387,1,444,64
label38.jpg,1200,400,occupied,433,1,490,64
label38.jpg,1200,400,occupied,479,1,536,64
label38.jpg,1200,400,occupied,522,1,579,64
label38.jpg,1200,400,occupied,566,1,623,64
label38.jpg,1200,400,occupied,611,1,668,64
label38.jpg,1200,400,occupied,654,1,713,59
label38.jpg,1200,400,occupied,701,1,754,59
label38.jpg,1200,400,occupied,746,1,800,54
label38.jpg,1200,400,occupied,789,1,843,54
label38.jpg,1200,400,occupied,834,1,888,54
label38.jpg,1200,400,occupied,882,1,936,54
label38.jpg,1200,400,occupied,924,1,980,51
label38.jpg,1200,400,occupied,969,1,1025,51
label38.jpg,1200,400,occupied,1012,1,1068,51
label38.jpg,1200,400,occupied,1058,1,1122,47
label38.jpg,1200,400,occupied,1060,26,1124,98
label38.jpg,1200,400,occupied,1012,28,1076,100
label38.jpg,1200,400,occupied,967,29,1031,101
label38.jpg,1200,400,occupied,921,29,985,101
label38.jpg,1200,400,occupied,879,30,939,104
label38.jpg,1200,400,occupied,835,31,895,105
label38.jpg,1200,400,occupied,788,37,848,107
label38.jpg,1200,400,occupied,745,36,805,106
label38.jpg,1200,400,occupied,698,36,758,106
label38.jpg,1200,400,occupied,655,41,715,111
label38.jpg,1200,400,occupied,610,39,670,109
label38.jpg,1200,400,occupied,522,45,582,115
label38.jpg,1200,400,occupied,478,45,538,115
label38.jpg,1200,400,occupied,433,43,493,113
label38.jpg,1200,400,occupied,388,48,448,118
label38.jpg,1200,400,occupied,341,49,401,119
label38.jpg,1200,400,occupied,299,51,359,121
label38.jpg,1200,400,occupied,207,50,267,120
label38.jpg,1200,400,occupied,161,51,221,121
label38.jpg,1200,400,occupied,117,51,177,121
label38.jpg,1200,400,occupied,27,56,87,126
label38.jpg,1200,400,occupied,8,159,73,237
label38.jpg,1200,400,occupied,55,159,120,237
label38.jpg,1200,400,occupied,147,156,212,234
label38.jpg,1200,400,occupied,194,155,259,233
label38.jpg,1200,400,occupied,285,153,350,231
label38.jpg,1200,400,occupied,330,152,395,230
label38.jpg,1200,400,occupied,379,151,444,229
label38.jpg,1200,400,occupied,423,148,488,226
label38.jpg,1200,400,occupied,467,146,532,224
label38.jpg,1200,400,occupied,515,145,580,223
label38.jpg,1200,400,occupied,561,139,626,217
label38.jpg,1200,400,occupied,605,140,670,218
label38.jpg,1200,400,occupied,652,144,717,222
label38.jpg,1200,400,occupied,696,140,761,218
label38.jpg,1200,400,occupied,744,136,809,214
label38.jpg,1200,400,occupied,792,137,857,215
label38.jpg,1200,400,occupied,838,138,903,216
label38.jpg,1200,400,occupied,878,135,943,213
label38.jpg,1200,400,occupied,927,134,992,212
label38.jpg,1200,400,occupied,974,132,1039,210
label38.jpg,1200,400,occupied,1021,129,1086,207
label38.jpg,1200,400,occupied,1069,129,1134,207
label38.jpg,1200,400,occupied,1075,185,1140,263
label38.jpg,1200,400,occupied,1026,186,1091,264
label38.jpg,1200,400,occupied,980,190,1045,268
label38.jpg,1200,400,occupied,932,191,997,269
label38.jpg,1200,400,occupied,840,193,905,271
label38.jpg,1200,400,occupied,793,196,858,274
label38.jpg,1200,400,occupied,746,196,811,274
label38.jpg,1200,400,occupied,698,197,763,275
label38.jpg,1200,400,occupied,653,197,718,275
label38.jpg,1200,400,occupied,606,203,671,281
label38.jpg,1200,400,occupied,561,205,626,283
label38.jpg,1200,400,occupied,512,202,577,280
label38.jpg,1200,400,occupied,424,202,489,280
label38.jpg,1200,400,occupied,332,210,397,288
label38.jpg,1200,400,occupied,284,210,349,288
label38.jpg,1200,400,occupied,145,213,210,291
label38.jpg,1200,400,occupied,97,210,162,288
label38.jpg,1200,400,occupied,3,217,68,295
label38.jpg,1200,400,occupied,1,335,64,400
label38.jpg,1200,400,occupied,92,335,156,400
label38.jpg,1200,400,occupied,193,324,255,400
label38.jpg,1200,400,occupied,288,322,350,398
label38.jpg,1200,400,occupied,334,324,396,400
label38.jpg,1200,400,occupied,433,320,495,396
label38.jpg,1200,400,occupied,496,319,558,395
label38.jpg,1200,400,occupied,596,316,658,392
label38.jpg,1200,400,occupied,643,312,705,388
label38.jpg,1200,400,occupied,690,313,752,389
label38.jpg,1200,400,occupied,736,311,800,390
label38.jpg,1200,400,occupied,787,307,851,386
label38.jpg,1200,400,occupied,834,309,898,388
label38.jpg,1200,400,occupied,881,307,945,386
label38.jpg,1200,400,empty,71,56,126,129
label38.jpg,1200,400,empty,253,52,308,125
label38.jpg,1200,400,empty,568,38,623,111
